data,tipo,categoria,valor,cliente_projeto,fonte,gestao
2024-11-12,ENTRADA,rendimento automático,0.02,,24.xlsx,24
2024-01-02,SAÍDA,taxa do banco,7.35,,24.xlsx,24
2024-01-02,SAÍDA,aplicação automática,3244.21,,24.xlsx,24
2024-01-03,SAÍDA,taxa do banco,75.0,,24.xlsx,24
2024-01-03,SAÍDA,taxa do banco,1.99,,24.xlsx,24
2024-01-08,SAÍDA,imposto,178.69,,24.xlsx,24
2024-01-08,SAÍDA,imposto,36.44,,24.xlsx,24
2024-01-08,SAÍDA,imposto,1.09,,24.xlsx,24
2024-01-08,SAÍDA,imposto,4.68,,24.xlsx,24
2024-01-08,SAÍDA,imposto,125.07,,24.xlsx,24
2024-01-08,SAÍDA,imposto,0.69,,24.xlsx,24
2024-01-08,SAÍDA,imposto,6.92,,24.xlsx,24
2024-01-08,SAÍDA,imposto,6.5,,24.xlsx,24
2024-01-08,SAÍDA,imposto,56.16,,24.xlsx,24
2024-01-11,SAÍDA,taxa do banco,118.0,,24.xlsx,24
2024-02-01,SAÍDA,taxa do banco,7.35,,24.xlsx,24
2024-02-02,SAÍDA,taxa do banco,75.0,,24.xlsx,24
2024-02-15,SAÍDA,taxa do banco,118.0,,24.xlsx,24
2024-02-22,SAÍDA,aplicação automática,9.0,,24.xlsx,24
2024-03-01,SAÍDA,taxa do banco,7.35,,24.xlsx,24
2024-03-04,SAÍDA,taxa do banco,90.0,,24.xlsx,24
2024-03-12,SAÍDA,taxa do banco,118.0,,24.xlsx,24
2024-04-01,SAÍDA,taxa do banco,7.35,,24.xlsx,24
2024-04-02,SAÍDA,taxa do banco,90.0,,24.xlsx,24
2024-05-02,SAÍDA,taxa do banco,7.35,,24.xlsx,24
2024-05-03,SAÍDA,taxa do banco,90.0,,24.xlsx,24
2024-05-22,SAÍDA,aplicação automática,46.43,,24.xlsx,24
2024-05-24,SAÍDA,aplicação automática,9.9,,24.xlsx,24
2024-05-31,SAÍDA,aplicação automática,9.5,,24.xlsx,24
2024-06-03,SAÍDA,taxa do banco,7.35,,24.xlsx,24
2024-06-04,SAÍDA,taxa do banco,90.0,,24.xlsx,24
2024-06-11,SAÍDA,taxa do banco,118.0,,24.xlsx,24
2024-07-01,SAÍDA,taxa do banco,7.35,,24.xlsx,24
2024-07-02,SAÍDA,taxa do banco,90.0,,24.xlsx,24
2024-07-11,SAÍDA,taxa do banco,118.0,,24.xlsx,24
2024-08-01,SAÍDA,taxa do banco,7.35,,24.xlsx,24
2024-08-02,SAÍDA,taxa do banco,90.0,,24.xlsx,24
2024-08-13,SAÍDA,taxa do banco,118.0,,24.xlsx,24
2024-09-02,SAÍDA,taxa do banco,7.35,,24.xlsx,24
2024-09-03,SAÍDA,aplicação automática,4799.7,,24.xlsx,24
2024-09-03,SAÍDA,taxa do banco,90.0,,24.xlsx,24
2024-09-11,SAÍDA,taxa do banco,118.0,,24.xlsx,24
2024-10-01,SAÍDA,taxa do banco,7.35,,24.xlsx,24
2024-10-02,SAÍDA,taxa do banco,90.0,,24.xlsx,24
2024-10-08,SAÍDA,transação entre bancos,4000.0,,24.xlsx,24
2024-10-11,SAÍDA,taxa do banco,118.0,,24.xlsx,24
2024-10-18,SAÍDA,transação entre bancos,1779.15,,24.xlsx,24
2024-11-01,SAÍDA,taxa do banco,7.35,,24.xlsx,24
2024-11-01,SAÍDA,taxa do banco,90.0,,24.xlsx,24
2024-11-04,SAÍDA,taxa do banco,3.98,,24.xlsx,24
2024-11-04,SAÍDA,taxa do banco,118.0,,24.xlsx,24
2024-12-03,SAÍDA,taxa do banco,0.2,,24.xlsx,24
2024-12-10,SAÍDA,taxa do banco,6.62,,24.xlsx,24
2025-03-10,ENTRADA,projeto,158.34,Cliente 060,25.xlsx,25
2025-04-23,ENTRADA,projeto,158.34,Cliente 060,25.xlsx,25
2025-04-26,ENTRADA,membro,250.0,,25.xlsx,25
2025-05-14,ENTRADA,projeto,1050.33,Cliente 034,25.xlsx,25
2025-05-23,ENTRADA,projeto,158.33,Cliente 060,25.xlsx,25
2025-06-04,ENTRADA,membro,1.0,,25.xlsx,25
2025-06-23,ENTRADA,projeto,158.33,Cliente 060,25.xlsx,25
2025-07-20,ENTRADA,projeto,158.33,Cliente 060,25.xlsx,25
2025-07-23,ENTRADA,membro,50.0,,25.xlsx,25
2025-07-23,ENTRADA,membro,50.0,,25.xlsx,25
2025-08-21,ENTRADA,projeto,158.33,Cliente 060,25.xlsx,25
2025-09-22,ENTRADA,membro,10.0,,25.xlsx,25
2025-10-17,ENTRADA,projeto,3780.0,Cliente 021,25.xlsx,25
2025-01-06,SAÍDA,taxa do banco,4.9,,25.xlsx,25
2025-01-29,SAÍDA,servidor,43.42,,25.xlsx,25
2025-03-08,SAÍDA,taxa do banco,0.55,,25.xlsx,25
2025-03-10,SAÍDA,taxa do banco,0.55,,25.xlsx,25
2025-03-10,SAÍDA,taxa do banco,0.99,,25.xlsx,25
2025-03-10,SAÍDA,taxa do banco,0.99,,25.xlsx,25
2025-03-10,SAÍDA,taxa do banco,0.55,,25.xlsx,25
2025-03-10,SAÍDA,servidor,29.37,,25.xlsx,25
2025-03-17,SAÍDA,trimestralidade,88.96,,25.xlsx,25
2025-03-24,SAÍDA,taxa do banco,47.18,,25.xlsx,25
2025-04-23,SAÍDA,taxa do banco,0.55,,25.xlsx,25
2025-04-23,SAÍDA,imposto,3.28,,25.xlsx,25
2025-04-23,SAÍDA,taxa do banco,0.99,,25.xlsx,25
2025-04-23,SAÍDA,taxa do banco,0.99,,25.xlsx,25
2025-04-23,SAÍDA,taxa do banco,0.55,,25.xlsx,25
2025-04-23,SAÍDA,trimestralidade,89.31,,25.xlsx,25
2025-04-25,SAÍDA,projeto,25.0,Cliente 060,25.xlsx,25
2025-04-25,SAÍDA,projeto,34.6,Cliente 060,25.xlsx,25
2025-04-25,SAÍDA,projeto,21.88,Cliente 060,25.xlsx,25
2025-04-26,SAÍDA,taxa do banco,0.55,,25.xlsx,25
2025-04-26,SAÍDA,taxa do banco,0.99,,25.xlsx,25
2025-04-26,SAÍDA,taxa do banco,0.99,,25.xlsx,25
2025-04-26,SAÍDA,taxa do banco,0.55,,25.xlsx,25
2025-04-28,SAÍDA,projeto,20.22,Cliente 060,25.xlsx,25
2025-04-28,SAÍDA,jurídico,196.14,,25.xlsx,25
2025-05-05,SAÍDA,taxa do banco,0.55,,25.xlsx,25
2025-05-07,SAÍDA,taxa do banco,0.55,,25.xlsx,25
2025-05-07,SAÍDA,taxa do banco,0.55,,25.xlsx,25
2025-05-12,SAÍDA,taxa do banco,0.55,,25.xlsx,25
2025-05-13,SAÍDA,taxa do banco,0.55,,25.xlsx,25
2025-05-13,SAÍDA,taxa do banco,0.55,,25.xlsx,25
2025-05-14,SAÍDA,taxa do banco,1.99,,25.xlsx,25
2025-05-14,SAÍDA,taxa do banco,0.99,,25.xlsx,25
2025-05-20,SAÍDA,taxa do banco,0.55,,25.xlsx,25
2025-05-23,SAÍDA,taxa do banco,0.55,,25.xlsx,25
2025-05-23,SAÍDA,taxa do banco,0.99,,25.xlsx,25
2025-05-23,SAÍDA,taxa do banco,0.99,,25.xlsx,25
2025-05-23,SAÍDA,taxa do banco,0.55,,25.xlsx,25
2025-06-03,SAÍDA,imposto,21.0,,25.xlsx,25
2025-06-03,SAÍDA,imposto,3.41,,25.xlsx,25
2025-06-04,SAÍDA,contador,1075.0,,25.xlsx,25
2025-06-09,SAÍDA,servidor,45.19,,25.xlsx,25
2025-06-20,SAÍDA,taxa do banco,0.55,,25.xlsx,25
2025-06-23,SAÍDA,taxa do banco,0.99,,25.xlsx,25
2025-06-23,SAÍDA,taxa do banco,0.99,,25.xlsx,25
2025-06-23,SAÍDA,taxa do banco,0.55,,25.xlsx,25
2025-07-10,SAÍDA,servidor,45.19,,25.xlsx,25
2025-07-18,SAÍDA,taxa do banco,0.55,,25.xlsx,25
2025-07-20,SAÍDA,taxa do banco,0.99,,25.xlsx,25
2025-07-20,SAÍDA,taxa do banco,0.99,,25.xlsx,25
2025-07-20,SAÍDA,taxa do banco,0.55,,25.xlsx,25
2025-07-23,SAÍDA,taxa do banco,0.99,,25.xlsx,25
2025-07-23,SAÍDA,taxa do banco,0.99,,25.xlsx,25
2025-07-23,SAÍDA,taxa do banco,386.0,,25.xlsx,25
2025-07-23,SAÍDA,taxa do banco,57.56,,25.xlsx,25
2025-08-20,SAÍDA,taxa do banco,0.55,,25.xlsx,25
2025-08-21,SAÍDA,taxa do banco,0.99,,25.xlsx,25
2025-08-21,SAÍDA,taxa do banco,0.99,,25.xlsx,25
2025-08-21,SAÍDA,taxa do banco,0.55,,25.xlsx,25
2025-08-22,SAÍDA,jurídico,71.89,,25.xlsx,25
2025-08-22,SAÍDA,servidor,47.18,,25.xlsx,25
2025-09-22,SAÍDA,servidor,47.18,,25.xlsx,25
2025-09-22,SAÍDA,taxa do banco,0.99,,25.xlsx,25
2025-10-17,SAÍDA,taxa do banco,0.99,,25.xlsx,25
2025-10-20,SAÍDA,trimestralidade,800.0,,25.xlsx,25
2025-10-20,SAÍDA,contador,1505.0,,25.xlsx,25
2025-10-22,SAÍDA,taxa do banco,273.22,,25.xlsx,25
2025-10-22,SAÍDA,servidor,47.18,,25.xlsx,25
2025-11-17,SAÍDA,servidor,45.19,,25.xlsx,25
2025-11-18,SAÍDA,contador,159.0,,25.xlsx,25
2025-12-22,SAÍDA,servidor,47.18,,25.xlsx,25
2025-07-23,ENTRADA,taxa do banco,386.0,,25.xlsx,25
2025-07-23,ENTRADA,taxa do banco,67.72,,25.xlsx,25
2025-10-08,ENTRADA,membro,12.0,,25.xlsx,25
2025-10-22,ENTRADA,taxa do banco,273.22,,25.xlsx,25
2025-01-03,SAÍDA,taxa do banco,0.07,,25.xlsx,25
2025-01-10,SAÍDA,taxa do banco,8.35,,25.xlsx,25
2025-02-04,SAÍDA,taxa do banco,0.09,,25.xlsx,25
2025-03-06,SAÍDA,taxa do banco,0.06,,25.xlsx,25
2025-04-02,SAÍDA,taxa do banco,0.07,,25.xlsx,25
2025-04-14,SAÍDA,taxa do banco,7.35,,25.xlsx,25
2025-04-15,SAÍDA,taxa do banco,90.0,,25.xlsx,25
2025-04-28,SAÍDA,taxa do banco,118.0,,25.xlsx,25
2025-05-05,SAÍDA,taxa do banco,0.96,,25.xlsx,25
2025-05-12,SAÍDA,taxa do banco,33.74,,25.xlsx,25
2025-06-03,SAÍDA,taxa do banco,34.59,,25.xlsx,25
2025-06-03,SAÍDA,taxa do banco,0.6,,25.xlsx,25
2025-07-01,SAÍDA,taxa do banco,57.55,,25.xlsx,25
2025-07-02,SAÍDA,taxa do banco,0.39,,25.xlsx,25
2025-07-25,SAÍDA,taxa do banco,1.1,,25.xlsx,25
2025-08-01,SAÍDA,taxa do banco,49.44,,25.xlsx,25
2025-08-01,SAÍDA,taxa do cartão,7.35,,25.xlsx,25
2025-08-01,SAÍDA,taxa do banco,0.27,,25.xlsx,25
2025-09-01,SAÍDA,taxa do banco,1.47,,25.xlsx,25
2025-09-02,SAÍDA,taxa do banco,0.05,,25.xlsx,25
2025-10-01,SAÍDA,taxa do banco,1.76,,25.xlsx,25
2025-10-08,SAÍDA,taxa do banco,0.27,,25.xlsx,25
2025-10-10,SAÍDA,taxa do banco,0.02,,25.xlsx,25
2025-10-22,SAÍDA,taxa do banco,7.35,,25.xlsx,25
2025-10-22,SAÍDA,taxa do banco,129.0,,25.xlsx,25
2025-10-22,SAÍDA,taxa do banco,129.0,,25.xlsx,25
2025-10-22,SAÍDA,taxa do banco,7.35,,25.xlsx,25
